Date,Site,ID,Lat,Long,CO2PixelDay
10/20/15,Deer,D16,39.42928,-120.65011,57.21575798
10/20/15,Deer,D17,39.42911334,-120.650385,32.12753887
10/20/15,Deer,D18,39.42895,-120.65065,67.64493625
10/20/15,Deer,D19,39.42873494,-120.6504388,47.37836815
10/20/15,Deer,D2,39.42883,-120.65142,50.92749092
10/20/15,Deer,D20,39.4289,-120.65017,48.64000917
10/20/15,Deer,D21,39.42906861,-120.6498976,81.05720519
10/20/15,Deer,D22,39.42886,-120.64969,49.41366909
10/20/15,Deer,D23,39.42868957,-120.6499524,99.35084469
10/20/15,Deer,D24,39.42853,-120.65023,44.11085009
10/20/15,Deer,D3,39.42899305,-120.6511462,45.66752954
10/20/15,Deer,D4,39.42878,-120.65093,46.74885511
10/20/15,Deer,D5,39.4286123,-120.6512066,75.82173615
10/20/15,Deer,D6,39.42845,-120.65147,45.79740497
10/20/15,Deer,D7,39.42823706,-120.6512606,50.92989471
10/20/15,Deer,D8,39.4284,-120.651,91.32095984
10/20/15,Deer,D9,39.42856751,-120.6507124,56.5916283
10/20/15,Loney,L1,39.42091571,-120.6545858,62.00919281
10/20/15,Loney,L10,39.42076,-120.65533,120.0342243
10/20/15,Loney,L11,39.42049541,-120.6554025,31.76478751
10/20/15,Loney,L12,39.42023,-120.65547,49.52246717
10/20/15,Loney,L13,39.42107685,-120.6556074,44.55825985
10/20/15,Loney,L14,39.42081,-120.65567,102.7924732
10/20/15,Loney,L15,39.42054608,-120.6557424,19.03037644
10/20/15,Loney,L16,39.42028,-120.65582,8.425677161
10/20/15,Loney,L17,39.42060096,-120.6559502,46.76157585
10/20/15,Loney,L18,39.42086,-120.65602,132.4776574
10/20/15,Loney,L19,39.42060096,-120.656086,25.74993385
10/20/15,Loney,L2,39.42065,-120.65465,95.79478456
10/20/15,Loney,L20,39.42034,-120.65615,69.10092569
10/20/15,Loney,L21,39.42116249,-120.6562988,59.06288746
10/20/15,Loney,L22,39.42092,-120.65636,78.15157556
10/20/15,Loney,L23,39.42065748,-120.6564281,20.96504359
10/20/15,Loney,L24,39.42039,-120.6565,20.77324973
10/20/15,Loney,L3,39.42038388,-120.6547204,69.8322855
10/20/15,Loney,L4,39.42013,-120.65479,46.49799151
10/20/15,Loney,L5,39.4209713,-120.6549263,34.9572555
10/20/15,Loney,L6,39.4207,-120.65499,63.06655142
10/20/15,Loney,L7,39.42043978,-120.6550602,28.26157913
10/20/15,Loney,L8,39.42018,-120.65513,67.73641
10/20/15,Loney,L9,39.42102357,-120.6552656,50.08672922
10/22/15,Bonita,BO1,36.04003875,-118.3321552,36.17256668
10/22/15,Bonita,BO10,36.04104,-118.33338,36.75757816
10/22/15,Bonita,BO11,36.04088827,-118.3331067,36.92496003
10/22/15,Bonita,BO13,36.03774023,-118.3296938,58.15114655
10/22/15,Bonita,BO14,36.03749,-118.32981,46.06262211
10/22/15,Bonita,BO15,36.03723108,-118.3299158,39.13129841
10/22/15,Bonita,BO16,36.03728,-118.33023,34.21679157
10/22/15,Bonita,BO17,36.03738875,-118.3305344,36.01827761
10/22/15,Bonita,BO18,36.03754,-118.33011,34.09180289
10/22/15,Bonita,BO19,36.0369756,-118.3300267,33.93900771
10/22/15,Bonita,BO2,36.04019,-118.33243,46.17573342
10/22/15,Bonita,BO20,36.03671,-118.33015,20.13078303
10/22/15,Bonita,BO21,36.03646599,-118.3302562,44.42657842
10/22/15,Bonita,BO22,36.03652,-118.33058,35.3726756
10/22/15,Bonita,BO23,36.03677725,-118.3304621,26.75318988
10/22/15,Bonita,BO24,36.03703,-118.33035,48.3510324
10/22/15,Bonita,BO3,36.04034033,-118.3327059,43.88095059
10/22/15,Bonita,BO4,36.04058,-118.33256,23.01929242
10/22/15,Bonita,BO5,36.04043424,-118.3322826,58.8370803
10/22/15,Bonita,BO6,36.04028,-118.33201,32.77252572
10/22/15,Bonita,BO7,36.04049153,-118.3329856,46.65593093
10/22/15,Bonita,BO8,36.04064,-118.33326,57.14878548
10/22/15,Bonita,BO9,36.04082487,-118.3335836,34.08590106
10/22/15,Osa,O1,36.18075613,-118.309748,12.52167589
10/22/15,Osa,O10,36.18113,-118.30741,26.12186878
10/22/15,Osa,O11,36.18119436,-118.3077373,4.304704702
10/22/15,Osa,O12,36.18126,-118.30806,10.40620034
10/22/15,Osa,O13,36.18142686,-118.3089308,23.09317315
10/22/15,Osa,O14,36.18149,-118.30861,15.09469621
10/22/15,Osa,O15,36.18121809,-118.3085611,3.220147068
10/22/15,Osa,O16,36.18095,-118.30852,1.841913131
10/22/15,Osa,O18,36.18116,-118.30889,18.80025237
10/22/15,Osa,O19,36.18136106,-118.3105484,16.01167999
10/22/15,Osa,O2,36.18089,-118.30946,25.15388448
10/22/15,Osa,O20,36.18123,-118.31026,7.773260127
10/22/15,Osa,O21,36.18109266,-118.3099457,7.717660253
10/22/15,Osa,O22,36.18087,-118.31015,9.432078088
10/22/15,Osa,O23,36.18100497,-118.3104432,24.19228667
10/22/15,Osa,O24,36.18114,-118.31073,8.136457667
10/22/15,Osa,O3,36.18101572,-118.3091665,3.805645234
10/22/15,Osa,O4,36.18078,-118.309,4.761358527
10/22/15,Osa,O5,36.1806546,-118.3092859,22.78613134
10/22/15,Osa,O6,36.18052,-118.30958,2.943115497
10/22/15,Osa,O7,36.1814894,-118.3079751,14.1187018
10/22/15,Osa,O8,36.18144,-118.30765,6.234352314
10/22/15,Osa,O9,36.18138722,-118.3073222,7.038765634
10/22/15,Partnership,P1,36.15727778,-118.2742293,28.15269299
10/22/15,Partnership,P10,36.15833,-118.27481,28.07659979
10/22/15,Partnership,P11,36.15833642,-118.2744777,22.84645247
10/22/15,Partnership,P12,36.1586,-118.27451,10.09554631
10/22/15,Partnership,P13,36.15887679,-118.2742128,15.93633503
10/22/15,Partnership,P14,36.15861,-118.27418,20.0445139
10/22/15,Partnership,P15,36.15834295,-118.274147,6.364581782
10/22/15,Partnership,P16,36.15807,-118.27445,20.69685731
10/22/15,Partnership,P17,36.1563861,-118.2768673,16.26446337
10/22/15,Partnership,P18,36.15657,-118.27711,20.40999581
10/22/15,Partnership,P19,36.156755,-118.2773524,5.990515604
10/22/15,Partnership,P2,36.15755,-118.27422,18.49675597
10/22/15,Partnership,P20,36.15694,-118.2776,78.65936679
10/22/15,Partnership,P21,36.15712751,-118.2773687,23.21601766
10/22/15,Partnership,P22,36.15694,-118.27713,20.42640418
10/22/15,Partnership,P23,36.15676109,-118.2768804,34.67967094
10/22/15,Partnership,P24,36.15658,-118.27664,14.64342826
10/22/15,Partnership,P3,36.15756664,-118.2745466,22.66469526
10/22/15,Partnership,P4,36.15782,-118.27421,13.88462594
10/22/15,Partnership,P5,36.15807465,-118.2741117,15.03500658
10/22/15,Partnership,P6,36.1578,-118.27389,9.722782698
10/22/15,Partnership,P7,36.15752373,-118.273889,30.18846119
10/22/15,Partnership,P8,36.15726,-118.2739,31.12091302
10/22/15,Partnership,P9,36.15806149,-118.2747739,15.31755702
10/26/15,Bean,BE1,37.75321,-120.14115,10.06437586
10/26/15,Bean,BE10,37.753,-120.14211,18.96123421
10/26/15,Bean,BE11,37.7528,-120.14188,14.76477848
10/26/15,Bean,BE12,37.75259,-120.14163,12.80304999
10/26/15,Bean,BE13,37.75489,-120.14307,9.802088442
10/26/15,Bean,BE14,37.75511,-120.14286,5.844355338
10/26/15,Bean,BE16,37.75531,-120.14264,7.22049143
10/26/15,Bean,BE18,37.75472,-120.14281,2.294002499
10/26/15,Bean,BE19,37.7535,-120.14386,11.02329425
10/26/15,Bean,BE2,37.75339,-120.14139,8.58728783
10/26/15,Bean,BE20,37.75378,-120.14388,14.32398853
10/26/15,Bean,BE21,37.75405,-120.14391,13.14632734
10/26/15,Bean,BE22,37.75405,-120.14358,9.934313836
10/26/15,Bean,BE23,37.75378,-120.14355,13.15027038
10/26/15,Bean,BE24,37.75351,-120.14352,7.945212155
10/26/15,Bean,BE3,37.75358,-120.14164,6.775256901
10/26/15,Bean,BE4,37.75376,-120.14139,4.84624683
10/26/15,Bean,BE5,37.75358,-120.14114,5.941203009
10/26/15,Bean,BE6,37.75339,-120.1409,1.897778636
10/26/15,Bean,BE7,37.75243,-120.14191,21.99697006
10/26/15,Bean,BE8,37.75263,-120.14213,10.91873757
10/26/15,Bean,BE9,37.75283,-120.14237,25.18069736
10/26/15,Smith,S1,37.761,-120.11996,6.828308261
10/26/15,Smith,S10,37.76184,-120.1213,17.74014949
10/26/15,Smith,S11,37.76198,-120.12159,10.51688193
10/26/15,Smith,S12,37.76213,-120.12188,19.61310028
10/26/15,Smith,S13,37.76237,-120.1217,5.807462553
10/26/15,Smith,S14,37.76222,-120.12142,18.9532049
10/26/15,Smith,S15,37.76208,-120.12113,25.18824556
10/26/15,Smith,S16,37.76194,-120.12084,34.49956256
10/26/15,Smith,S17,37.76004,-120.11923,21.77092939
10/26/15,Smith,S18,37.76015,-120.11953,23.56562208
10/26/15,Smith,S19,37.76026,-120.11985,15.61355231
10/26/15,Smith,S2,37.76117,-120.12023,18.17152931
10/26/15,Smith,S20,37.76036,-120.12016,16.27332612
10/26/15,Smith,S21,37.76061,-120.12007,42.99385614
10/26/15,Smith,S22,37.76051,-120.11976,16.65973563
10/26/15,Smith,S23,37.76041,-120.11945,4.620465131
10/26/15,Smith,S24,37.7603,-120.11914,11.94026963
10/26/15,Smith,S3,37.76133,-120.1205,29.66553382
10/26/15,Smith,S4,37.7615,-120.12077,24.9533653
10/26/15,Smith,S5,37.76172,-120.12058,13.12835358
10/26/15,Smith,S6,37.76156,-120.12032,28.9883102
10/26/15,Smith,S7,37.76139,-120.12005,30.33474545
10/26/15,Smith,S8,37.76123,-120.11978,11.89388695
10/26/15,Smith,S9,37.7617,-120.12101,8.737955553
11/6/15,Greenville,V20,40.23900989,-120.9104784,22.7272759
11/6/15,Greenville,V23,40.23890324,-120.9108055,31.35531292
11/18/15,Bean,BE10,37.753,-120.14211,49.1127426
11/18/15,Bean,BE11,37.7528,-120.14188,30.01367622
11/18/15,Bean,BE12,37.75259,-120.14163,15.47072251
11/18/15,Bean,BE13,37.75489,-120.14307,4.327786293
11/18/15,Bean,BE14,37.75511,-120.14286,29.00647457
11/18/15,Bean,BE15,37.75547,-120.14291,28.05646406
11/18/15,Bean,BE16,37.75531,-120.14264,20.5417758
11/18/15,Bean,BE17,37.75494,-120.1426,3.592195747
11/18/15,Bean,BE18,37.75472,-120.14281,6.911844374
11/18/15,Bean,BE7,37.75243,-120.14191,30.69751975
11/18/15,Bean,BE8,37.75263,-120.14213,28.70704692
11/18/15,Bean,BE9,37.75283,-120.14237,6.713068193
11/18/15,Smith,S1,37.761,-120.11996,17.89464112
11/18/15,Smith,S10,37.76184,-120.1213,62.79141246
11/18/15,Smith,S11,37.76198,-120.12159,21.11950002
11/18/15,Smith,S12,37.76213,-120.12188,17.10088784
11/18/15,Smith,S13,37.76237,-120.1217,29.80162266
11/18/15,Smith,S14,37.76222,-120.12142,54.87004866
11/18/15,Smith,S15,37.76208,-120.12113,29.10743811
11/18/15,Smith,S16,37.76194,-120.12084,31.74908931
11/18/15,Smith,S17,37.76004,-120.11923,16.99784927
11/18/15,Smith,S18,37.76015,-120.11953,48.11183118
11/18/15,Smith,S19,37.76026,-120.11985,103.2788378
11/18/15,Smith,S2,37.76117,-120.12023,13.44050611
11/18/15,Smith,S20,37.76036,-120.12016,19.5528174
11/18/15,Smith,S21,37.76061,-120.12007,42.58292146
11/18/15,Smith,S22,37.76051,-120.11976,18.74258976
11/18/15,Smith,S23,37.76041,-120.11945,63.95247271
11/18/15,Smith,S24,37.7603,-120.11914,24.01949964
11/18/15,Smith,S3,37.76133,-120.1205,12.21355459
11/18/15,Smith,S4,37.7615,-120.12077,39.65673566
11/18/15,Smith,S5,37.76172,-120.12058,32.31356971
11/18/15,Smith,S6,37.76156,-120.12032,53.70854387
11/18/15,Smith,S7,37.76139,-120.12005,19.25001904
11/18/15,Smith,S8,37.76123,-120.11978,59.74543001
11/18/15,Smith,S9,37.7617,-120.12101,64.16166596
1/8/16,Bean,BE1,37.75321,-120.14115,10.43301201
1/8/16,Bean,BE10,37.753,-120.14211,14.8662825
1/8/16,Bean,BE11,37.7528,-120.14188,44.65626702
1/8/16,Bean,BE12,37.75259,-120.14163,10.42335598
1/8/16,Bean,BE15,37.75547,-120.14291,17.71244657
1/8/16,Bean,BE16,37.75531,-120.14264,12.07467664
1/8/16,Bean,BE17,37.75494,-120.1426,7.699127118
1/8/16,Bean,BE18,37.75472,-120.14281,3.019010958
1/8/16,Bean,BE19,37.7535,-120.14386,1.338754381
1/8/16,Bean,BE2,37.75339,-120.14139,10.27530323
1/8/16,Bean,BE20,37.75378,-120.14388,10.18562129
1/8/16,Bean,BE21,37.75405,-120.14391,18.32283383
1/8/16,Bean,BE22,37.75405,-120.14358,16.98380407
1/8/16,Bean,BE23,37.75378,-120.14355,9.82798564
1/8/16,Bean,BE24,37.75351,-120.14352,5.112749577
1/8/16,Bean,BE3,37.75358,-120.14164,2.396068946
1/8/16,Bean,BE4,37.75376,-120.14139,13.71895067
1/8/16,Bean,BE5,37.75358,-120.14114,2.535275256
1/8/16,Bean,BE6,37.75339,-120.1409,4.278480578
1/8/16,Bean,BE7,37.75243,-120.14191,9.516359109
1/8/16,Bean,BE8,37.75263,-120.14213,14.5534006
1/8/16,Bean,BE9,37.75283,-120.14237,13.17283733
1/8/16,Smith,S1,37.761,-120.11996,21.04311992
1/8/16,Smith,S10,37.76184,-120.1213,31.23643161
1/8/16,Smith,S11,37.76198,-120.12159,24.0590413
1/8/16,Smith,S12,37.76213,-120.12188,26.03914812
1/8/16,Smith,S13,37.76237,-120.1217,14.50155898
1/8/16,Smith,S14,37.76222,-120.12142,8.610795184
1/8/16,Smith,S15,37.76208,-120.12113,105.7334761
1/8/16,Smith,S16,37.76194,-120.12084,17.42445164
1/8/16,Smith,S17,37.76004,-120.11923,8.127652911
1/8/16,Smith,S18,37.76015,-120.11953,30.31324613
1/8/16,Smith,S19,37.76026,-120.11985,33.96665581
1/8/16,Smith,S2,37.76117,-120.12023,27.82153203
1/8/16,Smith,S20,37.76036,-120.12016,31.82142613
1/8/16,Smith,S21,37.76061,-120.12007,48.03902671
1/8/16,Smith,S22,37.76051,-120.11976,32.43985128
1/8/16,Smith,S23,37.76041,-120.11945,114.4681686
1/8/16,Smith,S3,37.76133,-120.1205,15.67707198
1/8/16,Smith,S4,37.7615,-120.12077,16.24709786
1/8/16,Smith,S5,37.76172,-120.12058,17.21635992
1/8/16,Smith,S6,37.76156,-120.12032,43.83968206
1/8/16,Smith,S7,37.76139,-120.12005,32.85258742
1/8/16,Smith,S8,37.76123,-120.11978,29.07180478
1/8/16,Smith,S9,37.7617,-120.12101,15.94154266
1/22/16,Martis Control,MC1,39.30357608,-120.1085887,45.70933114
1/22/16,Martis Control,MC10,39.30409152,-120.1069854,14.74830138
1/22/16,Martis Control,MC11,39.30419277,-120.1066566,5.453778317
1/22/16,Martis Control,MC12,39.30429442,-120.1063337,3.379102386
1/22/16,Martis Control,MC13,39.30439386,-120.1060142,9.146181401
1/22/16,Martis Control,MC14,39.30394096,-120.1065273,24.49175117
1/22/16,Martis Control,MC15,39.30384095,-120.10685,29.54532694
1/22/16,Martis Control,MC16,39.30373903,-120.1071714,25.80216846
1/22/16,Martis Control,MC17,39.30448804,-120.1075683,16.98415914
1/22/16,Martis Control,MC18,39.30458978,-120.1072461,18.17181617
1/22/16,Martis Control,MC19,39.30469082,-120.1069234,9.396645422
1/22/16,Martis Control,MC2,39.30367812,-120.1082691,10.85450658
1/22/16,Martis Control,MC20,39.30464898,-120.1061389,18.59478814
1/22/16,Martis Control,MC21,39.30454411,-120.1064667,71.37641744
1/22/16,Martis Control,MC22,39.30444134,-120.1067909,20.04319001
1/22/16,Martis Control,MC23,39.30434091,-120.1071127,11.84501217
1/22/16,Martis Control,MC24,39.30423862,-120.1074349,20.80763098
1/22/16,Martis Control,MC3,39.30377892,-120.1079479,21.19813513
1/22/16,Martis Control,MC4,39.30388435,-120.1076253,15.97453645
1/22/16,Martis Control,MC5,39.30363891,-120.1074924,20.34851139
1/22/16,Martis Control,MC6,39.30353927,-120.1078139,22.64265597
1/22/16,Martis Control,MC7,39.3034382,-120.1081359,24.46146076
1/22/16,Martis Control,MC8,39.30333514,-120.108458,18.88075362
1/22/16,Martis Control,MC9,39.30398804,-120.1073083,15.74488428
1/22/16,Middle Martis,MM1,39.30424969,-120.1145155,-1.373202471
1/22/16,Middle Martis,MM10,39.30366826,-120.1118065,-5.927559668
1/22/16,Middle Martis,MM11,39.30371327,-120.1121476,1.946258101
1/22/16,Middle Martis,MM12,39.30375737,-120.1124899,5.091100928
1/22/16,Middle Martis,MM13,39.30349056,-120.1104022,3.276724982
1/22/16,Middle Martis,MM14,39.30349845,-120.1100566,2.540103724
1/22/16,Middle Martis,MM15,39.3035059,-120.1097092,2.179087271
1/22/16,Middle Martis,MM16,39.30323769,-120.1097225,3.120212336
1/22/16,Middle Martis,MM17,39.30322924,-120.11007,14.60658678
1/22/16,Middle Martis,MM18,39.30322014,-120.1104151,1.500442501
1/22/16,Middle Martis,MM19,39.30221768,-120.1087055,16.32099549
1/22/16,Middle Martis,MM2,39.30428043,-120.1141678,8.166205294
1/22/16,Middle Martis,MM20,39.30201298,-120.1084782,-1.829523018
1/22/16,Middle Martis,MM21,39.30180924,-120.1082512,14.56910536
1/22/16,Middle Martis,MM22,39.30163981,-120.1085143,3.852820698
1/22/16,Middle Martis,MM23,39.30184307,-120.108744,26.51511721
1/22/16,Middle Martis,MM24,39.30204346,-120.1089732,10.80654649
1/22/16,Middle Martis,MM3,39.30428043,-120.1138226,2.13192896
1/22/16,Middle Martis,MM4,39.30401444,-120.1137891,1.389267004
1/22/16,Middle Martis,MM5,39.30399766,-120.1141338,0.100992901
1/22/16,Middle Martis,MM6,39.30397979,-120.1144814,4.774563807
1/22/16,Middle Martis,MM7,39.30402506,-120.1125168,2.245511952
1/22/16,Middle Martis,MM8,39.30398376,-120.1121713,-3.176792335
1/22/16,Middle Martis,MM9,39.30394446,-120.1118328,2.773028899
1/22/16,Goodrich,R14,40.36320383,-120.9529565,12.9485056
1/22/16,Goodrich,R15,40.36300816,-120.9531978,28.07213838
1/22/16,Goodrich,R18,40.36281205,-120.9534393,13.88697068
2/1/16,Bean,BE1,37.75321,-120.14115,2.654504686
2/1/16,Bean,BE10,37.753,-120.14211,32.96238246
2/1/16,Bean,BE11,37.7528,-120.14188,64.13024143
2/1/16,Bean,BE12,37.75259,-120.14163,13.89104888
2/1/16,Bean,BE13,37.75489,-120.14307,34.00102072
2/1/16,Bean,BE14,37.75511,-120.14286,61.2705369
2/1/16,Bean,BE15,37.75547,-120.14291,32.45152992
2/1/16,Bean,BE16,37.75531,-120.14264,26.14292328
2/1/16,Bean,BE17,37.75494,-120.1426,26.49337782
2/1/16,Bean,BE18,37.75472,-120.14281,9.33588181
2/1/16,Bean,BE19,37.7535,-120.14386,24.2595635
2/1/16,Bean,BE2,37.75339,-120.14139,7.617785104
2/1/16,Bean,BE20,37.75378,-120.14388,16.75559561
2/1/16,Bean,BE21,37.75405,-120.14391,19.42494905
2/1/16,Bean,BE22,37.75405,-120.14358,25.76361358
2/1/16,Bean,BE23,37.75378,-120.14355,46.60613271
2/1/16,Bean,BE24,37.75351,-120.14352,14.86329487
2/1/16,Bean,BE3,37.75358,-120.14164,19.05045418
2/1/16,Bean,BE4,37.75376,-120.14139,16.35858858
2/1/16,Bean,BE5,37.75358,-120.14114,5.751321081
2/1/16,Bean,BE6,37.75339,-120.1409,7.339669527
2/1/16,Bean,BE7,37.75243,-120.14191,8.740143706
2/1/16,Bean,BE8,37.75263,-120.14213,36.64201901
2/1/16,Bean,BE9,37.75283,-120.14237,47.07504434
2/1/16,Smith,S1,37.761,-120.11996,4.679956961
2/1/16,Smith,S10,37.76184,-120.1213,54.5804146
2/1/16,Smith,S11,37.76198,-120.12159,10.16788399
2/1/16,Smith,S12,37.76213,-120.12188,12.52502877
2/1/16,Smith,S13,37.76237,-120.1217,14.45681382
2/1/16,Smith,S14,37.76222,-120.12142,37.89368616
2/1/16,Smith,S15,37.76208,-120.12113,48.03783639
2/1/16,Smith,S16,37.76194,-120.12084,28.2985583
2/1/16,Smith,S17,37.76004,-120.11923,26.84009957
2/1/16,Smith,S18,37.76015,-120.11953,48.91783303
2/1/16,Smith,S19,37.76026,-120.11985,48.81626831
2/1/16,Smith,S2,37.76117,-120.12023,28.43358694
2/1/16,Smith,S20,37.76036,-120.12016,7.581648621
2/1/16,Smith,S21,37.76061,-120.12007,68.75552332
2/1/16,Smith,S22,37.76051,-120.11976,21.21330019
2/1/16,Smith,S23,37.76041,-120.11945,14.86126209
2/1/16,Smith,S24,37.7603,-120.11914,20.36361777
2/1/16,Smith,S3,37.76133,-120.1205,29.95926454
2/1/16,Smith,S4,37.7615,-120.12077,9.254242942
2/1/16,Smith,S5,37.76172,-120.12058,33.70368914
2/1/16,Smith,S6,37.76156,-120.12032,18.97224306
2/1/16,Smith,S7,37.76139,-120.12005,22.6810014
2/1/16,Smith,S8,37.76123,-120.11978,23.05100375
2/1/16,Smith,S9,37.7617,-120.12101,80.89556137
2/5/16,Deer,D19,39.42873494,-120.6504388,31.01427879
2/5/16,Deer,D8,39.4284,-120.651,36.78359966
2/5/16,Deer,D9,39.42856751,-120.6507124,91.46764614
2/5/16,Loney,L15,39.42054608,-120.6557424,27.61417127
2/5/16,Loney,L16,39.42028,-120.65582,30.61068666
2/5/16,Loney,L19,39.42060096,-120.656086,12.38046743
2/5/16,Loney,L20,39.42034,-120.65615,14.93746701
2/5/16,Loney,L23,39.42065748,-120.6564281,21.82455899
2/5/16,Loney,L24,39.42039,-120.6565,48.91951847
2/16/16,Martis Control,MC10,39.30409152,-120.1069854,-0.029198091
2/16/16,Martis Control,MC11,39.30419277,-120.1066566,17.45420213
2/16/16,Martis Control,MC12,39.30429442,-120.1063337,61.2830821
2/16/16,Martis Control,MC13,39.30439386,-120.1060142,44.90247406
2/16/16,Martis Control,MC14,39.30394096,-120.1065273,18.82041901
2/16/16,Martis Control,MC15,39.30384095,-120.10685,6.268347338
2/16/16,Martis Control,MC9,39.30398804,-120.1073083,19.7083841
2/26/16,East Creek,C13,40.24385201,-120.9019367,17.9863701
2/26/16,East Creek,C14,40.24374442,-120.9022604,38.73351456
2/26/16,East Creek,C15,40.24363387,-120.9025817,48.68007195
2/26/16,East Creek,C16,40.2433883,-120.9024298,31.26081004
2/26/16,East Creek,C17,40.24349963,-120.9021082,16.24183874
2/26/16,East Creek,C18,40.24360711,-120.9017846,21.84409189
2/26/16,Greenville,V13,40.2389621,-120.9097328,45.13940587
2/26/16,Greenville,V14,40.23922155,-120.9098292,120.371478
2/26/16,Greenville,V17,40.23911207,-120.9101607,7.170202258
2/26/16,Greenville,V18,40.238856,-120.9100594,72.25815891
2/26/16,Greenville,V19,40.23875009,-120.9103828,22.06279533
2/26/16,Greenville,V20,40.23900989,-120.9104784,48.9043045
3/3/16,Bean,BE1,37.75321,-120.14115,41.71352835
3/3/16,Bean,BE10,37.753,-120.14211,76.35364247
3/3/16,Bean,BE11,37.7528,-120.14188,32.5975091
3/3/16,Bean,BE12,37.75259,-120.14163,56.38480918
3/3/16,Bean,BE13,37.75489,-120.14307,64.41891126
3/3/16,Bean,BE14,37.75511,-120.14286,89.72737628
3/3/16,Bean,BE15,37.75547,-120.14291,59.71334309
3/3/16,Bean,BE16,37.75531,-120.14264,50.38479639
3/3/16,Bean,BE17,37.75494,-120.1426,57.26613295
3/3/16,Bean,BE18,37.75472,-120.14281,38.81001335
3/3/16,Bean,BE19,37.7535,-120.14386,34.02708216
3/3/16,Bean,BE2,37.75339,-120.14139,77.96604775
3/3/16,Bean,BE20,37.75378,-120.14388,70.47153131
3/3/16,Bean,BE21,37.75405,-120.14391,111.8509965
3/3/16,Bean,BE22,37.75405,-120.14358,87.13222841
3/3/16,Bean,BE23,37.75378,-120.14355,86.63674583
3/3/16,Bean,BE24,37.75351,-120.14352,59.98202017
3/3/16,Bean,BE3,37.75358,-120.14164,39.68883042
3/3/16,Bean,BE4,37.75376,-120.14139,89.19994936
3/3/16,Bean,BE5,37.75358,-120.14114,80.60364671
3/3/16,Bean,BE6,37.75339,-120.1409,102.4714408
3/3/16,Bean,BE7,37.75243,-120.14191,11.2274278
3/3/16,Bean,BE8,37.75263,-120.14213,60.20871734
3/3/16,Bean,BE9,37.75283,-120.14237,102.4945371
3/3/16,Smith,S1,37.761,-120.11996,80.57871008
3/3/16,Smith,S10,37.76184,-120.1213,73.84293062
3/3/16,Smith,S11,37.76198,-120.12159,78.33254534
3/3/16,Smith,S12,37.76213,-120.12188,96.61082213
3/3/16,Smith,S13,37.76237,-120.1217,58.58537556
3/3/16,Smith,S14,37.76222,-120.12142,308.6390857
3/3/16,Smith,S15,37.76208,-120.12113,121.7973291
3/3/16,Smith,S16,37.76194,-120.12084,142.0839467
3/3/16,Smith,S17,37.76004,-120.11923,115.9175806
3/3/16,Smith,S18,37.76015,-120.11953,132.1905645
3/3/16,Smith,S19,37.76026,-120.11985,62.35185541
3/3/16,Smith,S2,37.76117,-120.12023,96.05386487
3/3/16,Smith,S20,37.76036,-120.12016,51.64371984
3/3/16,Smith,S21,37.76061,-120.12007,144.427625
3/3/16,Smith,S22,37.76051,-120.11976,183.216374
3/3/16,Smith,S23,37.76041,-120.11945,175.6245373
3/3/16,Smith,S24,37.7603,-120.11914,57.44310141
3/3/16,Smith,S3,37.76133,-120.1205,78.47869795
3/3/16,Smith,S4,37.7615,-120.12077,69.40249147
3/3/16,Smith,S5,37.76172,-120.12058,123.1270085
3/3/16,Smith,S6,37.76156,-120.12032,144.6580815
3/3/16,Smith,S7,37.76139,-120.12005,98.31569289
3/3/16,Smith,S8,37.76123,-120.11978,78.59806503
3/3/16,Smith,S9,37.7617,-120.12101,94.23507041
3/11/16,Martis Control,MC1,39.30357608,-120.1085887,0.995720812
3/11/16,Martis Control,MC10,39.30409152,-120.1069854,3.651704013
3/11/16,Martis Control,MC11,39.30419277,-120.1066566,7.828094392
3/11/16,Martis Control,MC12,39.30429442,-120.1063337,9.947047965
3/11/16,Martis Control,MC13,39.30439386,-120.1060142,7.806560269
3/11/16,Martis Control,MC14,39.30394096,-120.1065273,21.29565004
3/11/16,Martis Control,MC15,39.30384095,-120.10685,18.32016512
3/11/16,Martis Control,MC16,39.30373903,-120.1071714,12.86800814
3/11/16,Martis Control,MC17,39.30448804,-120.1075683,27.50678326
3/11/16,Martis Control,MC18,39.30458978,-120.1072461,6.79779571
3/11/16,Martis Control,MC19,39.30469082,-120.1069234,10.33104493
3/11/16,Martis Control,MC2,39.30367812,-120.1082691,0.927549587
3/11/16,Martis Control,MC20,39.30464898,-120.1061389,21.92898561
3/11/16,Martis Control,MC21,39.30454411,-120.1064667,19.62401355
3/11/16,Martis Control,MC22,39.30444134,-120.1067909,5.429269202
3/11/16,Martis Control,MC23,39.30434091,-120.1071127,5.094344759
3/11/16,Martis Control,MC24,39.30423862,-120.1074349,12.1947019
3/11/16,Martis Control,MC3,39.30377892,-120.1079479,1.665737178
3/11/16,Martis Control,MC4,39.30388435,-120.1076253,1.941364322
3/11/16,Martis Control,MC5,39.30363891,-120.1074924,13.45577456
3/11/16,Martis Control,MC6,39.30353927,-120.1078139,-0.921743483
3/11/16,Martis Control,MC7,39.3034382,-120.1081359,9.042080396
3/11/16,Martis Control,MC8,39.30333514,-120.108458,16.53729141
3/11/16,Martis Control,MC9,39.30398804,-120.1073083,15.06822889
3/11/16,Middle Martis,MM1,39.30424969,-120.1145155,7.365204778
