ID,longitude,latitude,flow_accumulation,QA_PIXEL_mean,QA_PIXEL_variance,B1_mean,B1_variance,B2_mean,B2_variance,B3_mean,B3_variance,B4_mean,B4_variance,B5_mean,B5_variance,B6_mean,B6_variance,B7_mean,B7_variance,meadow_pred
5284.0,-118.49730486400485,37.202818793942,4.0,32304.541546643028,231983936.97141588,13492.475145874876,23932701.815889902,14163.257256813647,24082819.76133145,15330.50402540808,22831229.86424403,16183.877834404311,20820663.257158324,19472.65558756186,14037257.49100132,22039.87155624492,4591956.826648958,19188.747691853165,7040588.572469665,0.45710821600734686
5289.0,-118.49129695065074,37.20522553697161,2.3623762376237623,21824.0,0.0,10041.234641300038,53497.37754877813,10627.99497952173,89580.89848945689,11836.4354604307,167271.94045889398,12839.639186154049,260599.28647554055,16608.460694939884,465462.2440656979,20170.294094332137,1274558.7797595654,16934.467697185886,1005948.0081032166,0.5537748335961763
5290.0,-118.49819071788151,37.20482057743354,2.381487025948104,26614.354585297293,105012075.98599744,11773.457702803278,21675882.588921968,12378.238092284786,21240577.466699045,13085.09817663111,16847892.421486948,13874.1134127181,16659504.48145621,18158.12484495162,10052463.400510624,19597.02404283469,3772808.547372453,16912.120710328294,5184954.835631486,0.491469413432778
5296.0,-118.65054732591553,37.22128483236396,3.0753498385360603,22280.0,0.0,12268.475409836066,0.0,12422.466666666664,0.0,14052.456830601091,0.0,14119.687431693988,0.0,14906.425136612022,0.0,13843.814207650274,0.0,12292.774863387978,0.0,0.5731200113570822
5301.0,-118.52782338380712,37.22623120584093,5.0,32719.232965606752,241296247.47566512,14808.829872377242,48555456.18004181,15238.012221501189,44924464.69327277,16536.46117239887,46944065.65188548,17473.91931646117,42556938.96863508,20561.50529958901,30169389.77929196,23664.83008868699,10406889.170307904,20307.620051914342,11734402.81000795,0.4986374999679497
5333.0,-118.70310987817992,37.3203906793359,2.6485605649103743,21762.0,0.0,9446.723784194532,0.0,10259.741641337385,0.0,12058.666033434652,0.0,12638.8905775076,0.0,18409.869680851065,0.0,18270.63487841946,0.0,16087.621960486324,0.0,0.56937014865404
5335.0,-118.7001779800489,37.32869595483063,10.467534187609685,40616.77669285446,0.0,18099.17944257388,0.0,19159.93168724279,0.0,20645.161148522253,0.0,21666.77573887017,0.0,24057.86539468761,0.0,25051.79975682753,0.0,21847.60409652076,0.0,0.5413449616357814
5336.0,-118.5278552103142,37.329795854502144,1.0,21824.0,0.0,10197.243399701782,63709.20550829348,10825.679794170104,101728.06223626075,12210.374119229313,136520.78574004563,13357.654299330472,186498.83596955027,17232.673069613775,232781.93168239703,19030.47048504517,274505.7362999433,16184.63976844137,367382.5435975338,0.5366390499056658
5342.0,-118.77278343504426,37.34029971777384,1.0959330699511969,21896.893046142424,0.0,11862.756104354285,0.0,12581.158109739115,0.0,14323.51230155045,0.0,15575.18749419738,0.0,18913.05152724909,0.0,19974.841565314277,0.0,17130.168368767983,0.0,0.5275353723489418
5352.0,-118.76890520152142,37.34564077360146,4.721834862385324,21792.52084309133,0.0,10108.815925058549,0.0,10890.92037470726,0.0,12987.862295081966,0.0,14461.45526932084,0.0,16990.22669789227,0.0,18606.21170960187,0.0,16722.819672131147,0.0,0.581188540546043
5357.0,-118.76929054555865,37.3514560828984,8.0,21824.0,0.0,10089.716423494205,0.0,10935.351290684626,0.0,12760.361017583242,0.0,13713.999251777032,0.0,18922.640478862704,0.0,20179.59558548448,0.0,16906.142536475876,0.0,0.5934090371597145
5362.0,-118.76785052909231,37.402017206132825,2.0,21824.0,0.0,9562.15013828526,0.0,10284.431450019754,0.0,11959.403002765705,0.0,12726.452785460291,0.0,16255.784670090869,0.0,17685.76768075859,0.0,15971.456341367044,0.0,0.5803631673660409
5363.0,-118.7709439396014,37.40255587210952,1.4021621621621616,21824.0,0.0,9795.366809881849,0.0,10667.099892588616,0.0,12380.238990332977,0.0,13192.186358754028,0.0,16665.9597207304,0.0,17955.83351235231,0.0,16279.321697099896,0.0,0.5369313173099337
5366.0,-118.74646284850944,37.40534061885478,3.914298401420959,22280.0,0.0,11570.0,0.0,12444.0,0.0,14070.0,0.0,14658.0,0.0,15347.0,0.0,14988.0,0.0,14628.0,0.0,0.5935684357514251
5398.0,-118.91014389666137,37.4838086671612,2.793887247977398,54664.66392600205,0.0,31347.95413669064,0.0,31440.17818602262,0.0,31209.987795477904,0.0,31766.22482014389,0.0,32723.00783658788,0.0,31094.742677286747,0.0,27866.801515930118,0.0,0.5711472101796122
5409.0,-118.92100373900404,37.49168088085503,1.2616179001721168,22280.0,0.0,11970.996078431372,0.0,12443.9431372549,0.0,14610.169934640522,0.0,14778.500653594774,0.0,16885.996732026142,0.0,17788.943137254904,0.0,16299.987581699346,0.0,0.5763744138582829
5410.0,-118.68532618267844,37.4895821512486,5.0,21824.0,0.0,10565.184529662409,0.0,11075.371025893151,0.0,12435.119960668637,0.0,13636.609963946248,0.0,16487.307112422157,0.0,21063.705998033434,0.0,18890.19370698132,0.0,0.5639736146083829
5421.0,-118.91165815166104,37.49551457245921,86.28535484990451,46282.979186329576,0.0,18679.10267746262,0.0,18918.994337092063,0.0,20218.322487705525,0.0,20647.64050469426,0.0,22579.513586011628,0.0,23392.87144205455,0.0,20903.01569718346,0.0,0.537353279978527
5429.0,-118.86577766558058,37.499020668954174,3.172258143223131,21824.0,0.0,9829.900463527689,0.0,10378.657355452548,0.0,11863.489387655523,0.0,12822.711271041717,0.0,16689.475847767742,0.0,19642.23981458892,0.0,16999.873505733107,0.0,0.5611924789491056
5445.0,-118.72934281765828,37.501672418877966,3.442662904053362,54172.1300019269,0.0,32560.34478771918,0.0,32150.994540432912,0.0,31042.498297899663,0.0,31154.22576915666,0.0,30877.217162309724,0.0,25036.579934485195,0.0,22687.502151711746,0.0,0.5580725422848035
5446.0,-118.88577763247292,37.50491433275319,4.141156817707246,30107.05860192549,0.0,17018.11971536208,0.0,17694.674550020925,0.0,18358.652155713684,0.0,19254.255336961072,0.0,21465.873168689828,0.0,22599.31247383842,0.0,19505.23315194642,0.0,0.507885625925801
5450.0,-118.83329773837106,37.50755871040223,7.692994879616516,48441.686697147845,0.0,24088.89059438276,0.0,24600.781079904213,0.0,24505.91780971043,0.0,25155.770955802316,0.0,26523.840082734605,0.0,26125.07250163292,0.0,23813.662965382115,0.0,0.5978971986165861
5453.0,-118.97140050154484,37.51253306657471,366.1696527863587,47397.195526417294,0.0,17685.71487337704,0.0,18131.92878261988,0.0,19633.10541200669,0.0,20301.518447101167,0.0,23665.39220979561,0.0,24058.17380125981,0.0,21205.87042036252,0.0,0.5361127308701873
5458.0,-118.74312365225512,37.51193532770006,4.066176688938383,29797.347193347203,0.0,10995.859234234236,0.0,11531.490211365215,0.0,14086.941787941794,0.0,14389.322851697854,0.0,17156.06912681913,0.0,17936.021742896744,0.0,15793.550589050594,0.0,0.5969334567865733
5460.0,-118.9335955808276,37.51625107434837,11.357663300524091,24458.92236740968,0.0,22493.288752241868,0.0,22851.94491416859,0.0,23163.24148091211,0.0,23765.881885728944,0.0,25542.36574429925,0.0,25428.220599538818,0.0,22441.02549321035,0.0,0.599512539444227
5461.0,-118.93313578329152,37.51832368441633,9.223862238622386,22280.0,0.0,18861.24391891892,0.0,19345.12567567568,0.0,21322.60067567568,0.0,21828.08310810811,0.0,23493.12364864865,0.0,24356.352027027024,0.0,21968.371621621627,0.0,0.5295504193163554
5468.0,-118.92933290892417,37.52687260777917,2.465227817745803,35763.33714285714,0.0,25177.00523809524,0.0,25480.51190476191,0.0,26466.86047619048,0.0,26951.026666666665,0.0,28108.288095238106,0.0,28611.59952380953,0.0,25455.532857142854,0.0,0.5586259331408834
5472.0,-118.7492897174002,37.527781625371006,2.76101829753381,50567.64135162262,0.0,21520.077785212445,0.0,21717.085814653736,0.0,22547.43793911007,0.0,23086.24774171964,0.0,24772.638340582136,0.0,25124.724991636,0.0,22177.81933757109,0.0,0.5233372259291872
5476.0,-118.95057686228029,37.53050631235406,5.660806618407447,55052.0,0.0,43449.96097423359,0.0,43400.60899003197,0.0,42259.308444611626,0.0,42980.34652999811,0.0,43421.608801956,0.0,34750.07532443106,0.0,29874.443012977245,0.0,0.5730069958726989
5478.0,-118.92219235621896,37.53253667942865,1.2389694041867954,43240.29445506693,0.0,24481.814212874448,0.0,25050.972594008934,0.0,24537.503186743157,0.0,25352.24282982792,0.0,26948.42606755895,0.0,25980.496494582545,0.0,23991.584448693444,0.0,0.5405276186718445
5484.0,-118.92698371986197,37.536009944855614,6.0,42701.90373327072,0.0,25035.820615167875,0.0,25717.451749236905,0.0,25715.701807936137,0.0,26319.05682084996,0.0,27448.18995069265,0.0,25755.68772012209,0.0,23215.491195116232,0.0,0.5886889886968304
5488.0,-118.94221798512042,37.53830753154623,3.624113475177306,40774.53660909754,0.0,24771.527608854296,0.0,24665.817076137195,0.0,26663.15689613233,0.0,26714.12235465824,0.0,27486.782048163463,0.0,26868.91753831185,0.0,23565.425930430552,0.0,0.5725996812234798
5493.0,-118.86163929119346,37.5431135787753,1.99963963963964,25628.38439306358,0.0,13791.078034682076,0.0,14788.0838150289,0.0,14948.95700867052,0.0,15818.187138728324,0.0,19076.849710982653,0.0,17995.18316473988,0.0,15431.833453757225,0.0,0.5714384026101603
5497.0,-118.93767755043775,37.54757909301948,2.4664948453608244,55052.0,0.0,25242.15470403203,0.0,25062.3397197598,0.0,26590.200171575638,0.0,26623.483271375477,0.0,27365.09579639692,0.0,27011.093222762367,0.0,24824.30426079497,0.0,0.55837802327906
5504.0,-118.8930383671496,37.55067596055025,19.11218049858,37641.02031137231,0.0,18393.52500257758,0.0,19000.85184039592,0.0,18716.61459944324,0.0,19530.40272193009,0.0,22166.69326734716,0.0,21725.236209918545,0.0,19678.016702752862,0.0,0.5538713474160953
5510.0,-118.95173762325054,37.55794293712626,3.996102630724261,53210.6372198766,0.0,24436.021760311796,0.0,24752.76161091264,0.0,24203.790516401423,0.0,24655.230919129597,0.0,25578.52809353687,0.0,24079.15556999026,0.0,22780.29717440728,0.0,0.5719414276731066
5514.0,-118.95386464490014,37.55947480088709,1.9179943767572631,22280.0,0.0,11307.2448103078,0.0,12312.74731567645,0.0,12207.164638511096,0.0,13194.725841088044,0.0,16185.337866857551,0.0,14447.76377952756,0.0,13990.37866857552,0.0,0.5918867652587507
5524.0,-118.96376393984734,37.56874113691424,4.0,22280.0,0.0,16094.046632124351,0.0,16571.25647668394,0.0,17138.273747841107,0.0,17455.097150259073,0.0,19521.313471502588,0.0,19280.06994818653,0.0,17604.34455958549,0.0,0.5757475064819649
5547.0,-118.94256473614992,37.58119413516209,2.0,22280.0,0.0,9853.444061962136,0.0,10907.19965576592,0.0,13264.49569707401,0.0,13780.919104991392,0.0,16401.65404475043,0.0,15811.00860585198,0.0,14341.213425129086,0.0,0.5737611526628936
5611.0,-118.85762857479256,37.64491845976595,995.085437564856,21824.0,0.0,12676.08494475138,0.0,13560.6721339779,0.0,15502.32648480663,0.0,16866.603073204424,0.0,22537.229281767955,0.0,23147.72807320442,0.0,18321.65383287293,0.0,0.5959424560178959
5768.0,-119.24256727990957,37.78096383745984,1.0,21928.629590766,0.0,9762.548093739068,0.0,10676.748513466244,0.0,12085.777194823364,0.0,12849.35886673662,0.0,17033.141657922348,0.0,17913.754109828613,0.0,15728.211262679257,0.0,0.5709904574154047
5784.0,-118.78252522117222,37.80831228198425,18.319680272430592,42377.62934362936,0.0,18368.825017325027,0.0,18823.20493020493,0.0,20057.854865854868,0.0,20413.09375309375,0.0,23028.958716958718,0.0,22200.78125928125,0.0,19578.99896049896,0.0,0.5468038551055712
5786.0,-119.0977089933546,37.82422773449522,1.0,21824.0,0.0,10312.012175754367,0.0,10872.341979883531,0.0,12051.43819481207,0.0,12872.324642668076,0.0,16453.719163578608,0.0,17371.73795659079,0.0,14902.852567496033,0.0,0.5630026318406881
5864.0,-118.10531857120554,36.07775394470207,7.503214045860123,36957.12049927989,186011684.6206433,11754.643494959191,10745643.30163226,12295.231060969752,11532186.879380705,13854.07527604416,14896149.789246274,14196.16389822372,15235318.56769083,18203.45760921748,7497044.526356216,17971.000768122896,8107617.816226594,16404.083149303893,11681618.056024965,0.5606769505517788
5874.0,-118.16446260423632,36.35354106793516,3.576333764076057,38210.0,268500996.0,9709.90820943762,92758.46463200664,10347.808523409369,86878.29367901008,11850.619909502266,88452.66298827223,12835.293240373074,109296.88117554715,19197.92256902761,850542.8809446857,20593.69646320067,675002.9476405949,17424.980238249147,202299.30990857887,0.5726636521327705
5891.0,-118.23652502867746,36.28068577927485,2.0631101813110178,21824.0,0.0,7353.651699029126,3969.627340499306,7670.937413314839,11384.035800970873,8350.477981969487,79817.66062760055,8393.503467406379,117148.54889042994,12503.402739251038,2617950.958997919,10799.05027739251,2136482.016123439,9438.666262135925,1082837.407160194,0.5623249624767743
5892.0,-118.24018967186414,36.29159267814593,3.994591810455833,26836.844030808723,78612404.66534016,10608.65519897304,15812283.848331189,11236.327727856224,16467474.991784343,12373.907702182283,15313134.333376115,12857.707060333762,18011937.964634143,19426.731835686776,11266311.821758663,17170.01758664955,13610772.963350449,14038.116752246468,10075010.352086004,0.5491977329806951
5897.0,-118.27023951318156,36.32701887674593,2.0,54333.856627127374,8306978.685920577,18194.98272305312,103403104.9642857,18652.021918514696,101526852.3307117,19950.92831356369,101953226.38164,20357.62661165549,99305332.48555958,24402.850954100053,59881871.20964414,24189.91155234657,68802358.90936048,20643.981691593606,58356204.11900464,0.5728306899086321
5898.0,-118.33284290708303,36.3310963720912,2.0,21907.02997762863,25643.46129754064,7906.215883668902,561055.486962464,8348.202087994036,672973.8532935597,9291.604847129009,1011276.8612353968,9478.34899328859,1076581.679468062,14092.80201342282,1916799.4722222155,13409.999254287844,2252744.5200099386,11406.693064876956,1365042.751851855,0.585290731015434
5902.0,-118.27440903236534,36.403934259298346,3.627430793868679,40247.27751814278,194278713.9627773,10729.578441430143,34583703.07319174,11270.806964550327,32582180.80201566,12213.114727003309,29246019.435923982,12659.184771457883,28668412.85980977,15293.650689615872,21524695.87111656,15198.195695125192,13292506.474679252,13426.607374900264,9951020.701536914,0.5362228711327877
5910.0,-118.25320772975962,36.47132601869123,5.2576376409083485,30245.0,197691723.0,14829.88638585628,29365220.24518289,15773.220791917867,30404297.083733905,17224.99625224051,28948361.741526805,18303.94822388789,30108159.31015765,21902.87147629135,20307930.655257046,23155.420115691697,15530590.927356604,19887.515194720545,14662918.212838111,0.441200686407274
5918.0,-118.26735634472584,36.59816556061466,1.0,22370.883637053907,5218.6844786153015,11745.877752467728,488846.3944887372,13400.443621867882,527293.7800873197,16037.876898253606,239702.71971494443,17522.941628701596,349015.26160307514,19901.722949886105,381212.1798516187,20035.253416856496,363801.11417995446,18807.344533029613,538246.8505758024,0.5424631746155866
5919.0,-118.25972597025692,36.61423973750145,1.0,26967.025980160608,82830851.5578649,14540.558691544642,32848322.024415445,15517.13332546056,28929313.10749292,16988.00118091639,21467795.16591876,17581.86206896552,21715773.192548417,20955.91450165329,6921347.380727444,20215.850377893243,6513260.702733823,18652.156471421826,8587553.375619983,0.4801508221849511
5927.0,-118.57248792687764,37.14263965262097,7.0,22385.35910780669,9952.327137546468,13940.108736059476,1906915.0837360595,15068.77453531598,2055533.7880111523,17062.683457249073,2562034.2785315984,17687.99869888476,2788231.476486989,20754.754646840152,1875849.159851301,21081.913382899627,2933985.69944238,18520.814498141262,2283948.801486989,0.5521553967460061
5928.0,-118.64946235200858,37.15865062433837,2.552263969171484,41433.29016670693,223156179.32834017,20107.300797294032,6723960.35697028,20685.537207054847,6021225.27718048,22423.860473544337,3582271.950048321,23088.67359265524,3270812.046388017,24244.69340420392,2170732.6995651126,25155.14423773859,2021015.05399855,23006.217081420637,1736687.2898647017,0.48904284508338647
5930.0,-118.60024642058433,37.1637234337882,1.0542385057471266,47343.02449567724,77377808.64553313,18525.718840057634,2681856.251711095,19406.470461095098,2912906.6884005764,20873.972622478384,2306614.969200288,21841.91102305476,2717257.603386167,23668.94218299712,3298694.5307096536,24691.446685878964,3545155.729286743,22659.90634005764,2788754.644632565,0.42876578557610207
5931.0,-118.64158813663956,37.16321711842309,6.778060683216636,22538.26709265176,1143774.2108626198,10778.446219382322,2990011.876677317,12088.554845580407,2383790.0847710334,14905.868051118214,729492.6052715654,15849.512992545258,666089.07800852,19238.55665601704,260206.67907348243,19167.67870074548,184528.15266240688,17397.589882854103,265307.8095314164,0.5584986755929122
5933.0,-118.59803512985376,37.17032562508884,1.9268512944009637,32900.0,245355552.0,14519.16176470588,40673339.03327996,15458.935374149658,39727999.43497399,17121.592136854742,32935605.04068293,17945.776610644254,32597559.7945178,21936.89025610244,16965019.21235162,21737.38425370148,20819391.456315883,19615.33553421368,17573678.216219835,0.4644811746074002
5935.0,-118.48186736595991,37.18340573797828,4.352238303601482,21824.0,0.0,9772.379967490611,56813.45402911199,10445.823272238107,63588.201483478086,11699.80752199989,60023.5205425748,12527.322067148703,78157.39734320335,16339.008351549805,49148.95499130442,19238.10924275545,68515.94604189918,16619.998935037278,187036.57821870327,0.593453252889551
5938.0,-118.50252681102003,37.183982583905525,1.200365408038977,32262.341047503043,171042656.40438494,9752.477161997564,7966.45051766139,10335.3928136419,6693.278928136418,11717.00669914738,25336.60140073082,12710.747868453103,47591.87545676005,16545.958587088917,26340.50456760049,19649.33769792936,116423.57749695492,17597.624847746654,164759.32034104754,0.5476391500794523
5944.0,-118.49989942502502,37.18864053213512,1.0,43359.75070445881,240635229.8792199,13528.799933697996,29618469.604840044,13966.317752362009,28221762.695618536,15207.12497928062,27778703.100944795,16045.949941985746,26119944.44090833,19170.302005635676,17633538.961821098,22142.796287087687,11027458.815072678,19676.516989888943,11330382.424553843,0.4272762150801913
5948.0,-118.49675645099738,37.19363771705192,1.9584398976982096,28187.868782617945,139539933.38246885,14244.95033194874,51839386.2972509,14934.675790819048,54611283.99564502,16144.076898498242,52923251.752926,16985.94695920758,54264006.48281086,20736.733659956688,40792655.46601819,22349.63169666632,35623786.01964475,19347.329534561723,28769805.41764003,0.5656512133192738
5950.0,-118.59858214708768,37.1985110645915,2.0,21824.0,0.0,10606.837086558762,0.0,11471.500000000002,0.0,13270.338494018297,0.0,14579.397607318791,0.0,18351.780788177337,0.0,21076.648135116124,0.0,19074.60591133005,0.0,0.5317512096062712
5953.0,-118.60271309524204,37.20027694835971,1.0,21938.02878338279,27725.869732937685,11254.499554896143,4864733.479005935,12005.549851632048,4275407.21810089,13685.762314540058,4305970.914243323,14673.82700296736,3709530.4909495553,18101.775667655787,2523303.909050445,19610.104747774483,5733060.844807122,17563.86691394659,4846175.488649852,0.45884578058591
5955.0,-118.48814306301958,37.205901917210205,1.0,21824.0,0.0,10208.200747823956,23275.988803078268,10801.759776878756,39897.15577622926,12073.90088267746,54855.81390217444,13041.554002697072,75414.3174369672,16853.63558906461,26939.225900039703,20429.270626455807,77765.05553513716,17434.900514895176,273468.53197661904,0.5405757956414587
5956.0,-118.647535824061,37.20380797256359,1.0,21818.81872257435,0.0,10225.69800097514,0.0,11060.046123842025,0.0,12990.674987810822,0.0,13945.858410531446,0.0,19580.000390053625,0.0,20064.63052169673,0.0,17324.23959044368,0.0,0.5285104583897198
5958.0,-118.59171137907906,37.212401158417386,1.0,21824.0,0.0,10236.226391382408,14389.68393177738,11072.662836624777,27410.284021543983,12617.672172351884,33068.8012567325,13796.7552962298,54451.88913824058,17694.588868940755,131007.2240574506,20611.279892280072,203309.9458707361,18259.760323159782,149197.47657091563,0.5363851793740688
5966.0,-118.69828127985424,37.31915280897909,7.0,21762.0,0.0,10825.876288659794,0.0,11860.494845360823,0.0,13984.597938144329,0.0,15286.44329896907,0.0,17788.360824742267,0.0,18974.000000000004,0.0,17229.23711340206,0.0,0.5790875378877948
5967.0,-118.70113616626892,37.32129002334282,1.0,21762.0,0.0,11275.46153846154,0.0,12072.076923076924,0.0,13954.923076923078,0.0,14847.538461538465,0.0,19210.92307692308,0.0,20378.0,0.0,18006.846153846152,0.0,0.5244249669095563
5971.0,-118.74325841345448,37.35554446496883,2.0,22280.0,0.0,11334.0,0.0,12287.0,0.0,13712.0,0.0,14526.0,0.0,15427.0,0.0,16631.0,0.0,16328.0,0.0,0.5470792235469011
5974.0,-118.7684636458713,37.38750752659085,5.508387096774194,22280.0,0.0,11698.9375,0.0,12756.0125,0.0,14838.424999999996,0.0,15842.38125,0.0,18171.11875,0.0,18492.31875,0.0,17304.1375,0.0,0.5863475810497225
5981.0,-118.77392439777417,37.41925870303197,2.0,21824.0,0.0,9486.653578528829,0.0,10700.229125248508,0.0,13031.04324055666,0.0,14365.74254473161,0.0,17120.019383697818,0.0,18211.31908548708,0.0,16283.719681908547,0.0,0.5561107354393121
5985.0,-118.77172391668634,37.46450763767501,1.0,22280.0,0.0,11711.0,0.0,13013.0,0.0,15264.0,0.0,16461.0,0.0,18840.0,0.0,21241.0,0.0,19275.0,0.0,0.5187573442695788
5986.0,-118.76245967440546,37.46744444928905,3.4949111953701864,21775.770361990948,0.0,9874.72624434389,0.0,10736.16968325792,0.0,12594.20757918552,0.0,13453.271493212673,0.0,17461.35294117647,0.0,17738.050904977375,0.0,15810.60633484163,0.0,0.578625556160521
5992.0,-118.72993376632894,37.50850256993316,1.190476190476191,53231.12345821327,0.0,33184.322766570614,0.0,33611.86328530261,0.0,33130.91688760807,0.0,33585.76207492796,0.0,34393.69855907782,0.0,28837.965302593664,0.0,24476.549048991365,0.0,0.5770205144000202
6042.0,-119.11384202855125,37.87551481307552,1.5873609105580564,21824.0,0.0,10012.28675814606,0.0,10660.846085220272,0.0,12209.39780789328,0.0,13217.729215344749,0.0,20502.79213220613,0.0,20098.61795318408,0.0,14805.364968775222,0.0,0.5642717474847709
6057.0,-118.21156535869592,36.43436944519633,1.0,38438.0,261080964.0,12238.145733173078,13914460.599609377,13091.042968750002,15534696.617938705,14510.046274038465,15949797.914362984,15408.68810096154,16712775.483774038,19959.129807692312,8471274.242187502,20685.615084134613,7355308.065054086,18197.575120192305,9061399.249999998,0.47719493573693805
6065.0,-118.95505147507023,37.55143826704626,5.31680123029604,22280.0,0.0,10213.635071090048,0.0,11160.637914691944,0.0,12830.0018957346,0.0,13102.249289099527,0.0,14713.636018957348,0.0,14889.386729857824,0.0,13353.895734597158,0.0,0.5803440768674035
6075.0,-118.65303521707352,37.2714890509105,3.0,26340.75392670158,0.0,27584.55439208842,0.0,28450.2070971495,0.0,28648.78534031413,0.0,29730.23734729494,0.0,31093.26352530541,0.0,31556.187318208264,0.0,27975.682373472948,0.0,0.578056612475162
6080.0,-119.17799934781762,37.96001743407114,1.0832354093223662,21824.0,0.0,10130.534564919384,0.0,10686.95156341798,0.0,12264.77511586918,0.0,13694.604543377503,0.0,16885.47503100725,0.0,19330.89483647757,0.0,17415.740061361717,0.0,0.5276029770766167
6097.0,-118.92157970119062,37.56889775431346,1.0,21824.0,0.0,11445.10848041326,0.0,12081.44167025398,0.0,13830.705553164007,0.0,15143.78928110202,0.0,17932.889367197586,0.0,18959.136891950064,0.0,17549.177141627202,0.0,0.521228593304498
6101.0,-118.98000732424472,37.63779094158226,1.6528954595921226,54779.73086824245,0.0,25576.85344020596,0.0,26135.61865200095,0.0,25596.921249707477,0.0,26231.04370465716,0.0,28382.642698338408,0.0,27264.09747250176,0.0,24648.29183243624,0.0,0.5497472417373143
6103.0,-118.67813669723633,37.47615656820039,4.563639184053365,21824.0,0.0,10947.646772699192,0.0,11839.276096355774,0.0,14037.166151945636,0.0,15493.54408585546,0.0,17519.45907967881,0.0,19784.98579369981,0.0,18473.500231624457,0.0,0.5623222358635319
6105.0,-118.6959626041326,37.44758918476649,4.434640796186335,21824.0,0.0,10493.742449664427,0.0,11079.27055369127,0.0,12678.821644295302,0.0,13791.007550335567,0.0,17341.358976510062,0.0,19901.29991610737,0.0,18154.620050335565,0.0,0.5773036669396179
6108.0,-118.70983491248346,37.33022979140021,2.0,22280.0,0.0,12737.052929085305,0.0,13740.302158273378,0.0,15635.342754367934,0.0,16802.69784172662,0.0,18702.51181911613,0.0,18556.227646454263,0.0,16984.18448098664,0.0,0.5537970650042514
6110.0,-118.52458936566106,37.22360725643367,5.606411229135053,26871.08523592084,110742190.36834094,11930.122685185175,12844622.462460889,12528.210204211058,13071220.04139713,13797.310438863513,12857489.532481393,14744.387398528665,11995705.311205177,17938.53599061389,10613261.712999951,20553.523053018765,6234178.41678823,17579.545852359206,4745101.197615416,0.5002003402823334
6112.0,-118.4473927814078,37.20162532249618,1.0,21824.0,0.0,10007.713425964444,16781.819840812008,10548.95482153257,40844.01577132975,11892.241201431068,96727.23744811924,13078.315666860804,173533.05788057923,16213.133649499405,227285.4048866977,18976.519649443933,338330.1338806232,16774.12474692847,443708.8835639783,0.5282042657219465
6113.0,-118.53608822600488,37.19915343222623,1.0550874918988982,21824.0,0.0,9750.075739772828,13205.412629601156,10423.068318409574,17716.75357112708,11790.324595167678,17236.985972119728,12825.252819307696,23072.869989962608,15091.2844900936,12435.342427139089,17367.93230960387,15620.980673385246,15283.54020636656,46167.766185407,0.5409100419654645
6123.0,-118.55348102892648,37.1245399684899,5.901660280970627,35609.88265971317,259215084.16079968,15779.462950890924,47409012.00059757,16479.614950021733,47007396.57109227,17781.34278574533,44244239.059593655,18531.42003476749,43033072.70291904,21300.02748804868,25578614.610260047,22212.3204041721,23924708.37257353,20136.06366797045,26082404.31066204,0.5506036574811238
6134.0,-119.23840469832297,37.78578053453734,2.156817222456733,21824.0,0.0,9477.646893377654,0.0,10335.44541038098,0.0,12124.28560470468,0.0,12849.480695474304,0.0,17291.189976987986,0.0,17296.20327282025,0.0,15273.602147788291,0.0,0.591693119675862
6135.0,-119.24278963901052,37.771614584937176,1.0,22280.0,0.0,11216.0,0.0,12324.0,0.0,13844.0,0.0,14805.0,0.0,17515.0,0.0,17763.0,0.0,16280.0,0.0,0.5527111669472107
6381.0,-119.6703469095876,38.16234215414201,3.0605078336034577,21824.083206933912,6.390292524439023,7679.583965330444,403890.0295341284,7954.6554171180915,251012.41919826547,8726.94485373781,191662.1855254612,8680.631906825565,136077.88052004273,14182.013759479956,1394180.425807151,11890.497020585048,562481.640346697,10174.298808234023,254116.04637052905,0.5956758500101118
6518.0,-119.71581583204852,38.21111457453747,2.0,21875.46845098696,10968.93253930942,10134.803356752538,837959.6359469906,10713.929993308802,769304.8880302793,12340.617726106835,697900.6212106441,13009.59774171964,825656.7130871541,19693.41770380284,125573.53809440976,16343.113125906102,732601.6517105254,14235.777149548348,683437.9044975995,0.5730073773762699
6930.0,-120.01061627653296,38.50244843022095,1.0,35176.068614993645,221087547.613723,13785.60991105464,30521185.65946633,14335.909995764508,33550641.53250742,15640.94896230411,35486258.84254554,15905.083015671327,41041895.80559086,22787.21876323592,10069186.982740369,19663.80537907666,38805051.22458704,16686.83650995341,34997903.654171966,0.5712449941782729
7261.0,-119.7642217302758,37.6934844627771,135.6077560985452,21976.0,46208.0,9585.030496210677,1665248.682075047,11020.265918887477,5771671.55087521,13363.37198652383,13671335.799144177,14616.910333743528,12884291.294312526,19221.81176407297,529257.0609274245,17738.932894887268,1071812.3293590725,13433.798886400777,166249.3458366651,0.5993793550017639
7347.0,-119.642755077183,38.19242385869832,1.0,21824.0,0.0,9706.410995439226,303899.17948212096,10387.143535593892,208659.97441767383,12130.860519532029,158038.1666375865,13300.00766408884,212358.4061031791,17997.4348106286,307638.5710585631,18898.423210390643,230311.19069766728,16736.242891136237,232093.08589133556,0.5308200560833424
7352.0,-119.63569555828784,38.21013036132607,4.0,21824.0,0.0,9647.711,214066.49079166664,10153.578333333337,238121.283625,11697.2545,277335.6016666667,12834.999333333337,338977.247,16485.02858333334,348691.07947916666,17476.920583333333,525126.5283125001,15438.23516666667,467610.6432916668,0.583877050021731
